state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,ingested_at_utc
Gujarat,Banaskanth,Palanpur APMC,Castor Seed,Castor seed,Local,21/04/2026,6272.5,6272.5,6272.5,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Palanpur APMC,Wheat,Deshi,Local,21/04/2026,2527.5,2527.5,2527.5,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Palanpur APMC,Black Gram(Urd Beans)(Whole),Desi,Local,21/04/2026,5055.0,5055.0,5055.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Limkheda APMC,Paddy(Common),Other,Local,21/04/2026,1700.0,2000.0,1850.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Patan,Siddhpur APMC,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,21/04/2026,1750.0,2180.0,1965.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,Borsad APMC,Bajra(Pearl Millet/Cumbu),Other,Local,21/04/2026,1950.0,1950.0,1950.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Kapadvanj APMC,Cabbage,Cabbage,Medium,21/04/2026,400.0,500.0,450.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Sabarkantha,Bhiloda APMC,Soyabean,Other,Non-FAQ,21/04/2026,5250.0,5400.0,5325.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Thara APMC,Castor Seed,Castor seed,FAQ,21/04/2026,6225.0,6425.0,6325.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Bhabhar APMC,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,21/04/2026,15000.0,22180.0,18590.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Cowpea(Veg),Cowpea (Veg),Local,21/04/2026,1500.0,4000.0,3000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Green Chilli,Green Chilly,Local,21/04/2026,1500.0,4000.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Little gourd(Kundru),Little gourd (Kundru),Local,21/04/2026,1500.0,3000.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Mint(Pudina),Mint(Pudina),Local,21/04/2026,2000.0,3000.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Cauliflower,Cauliflower,Local,21/04/2026,700.0,3000.0,2000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Lemon,Lemon,Local,21/04/2026,8000.0,18000.0,15000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Bottle gourd,Bottle Gourd,Local,21/04/2026,300.0,1000.0,800.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Cucumbar(Kheera),Cucumbar,Local,21/04/2026,700.0,2000.0,1500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Dahod,Dahod(Veg. Market) APMC,Tomato,Tomato,Local,21/04/2026,1000.0,2500.0,2000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Cauliflower,Cauliflower,FAQ,21/04/2026,1800.0,2000.0,1900.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Nadiyad(Chaklasi) APMC,Potato,Potato,FAQ,21/04/2026,1200.0,1500.0,1350.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Bottle gourd,Bottle Gourd,Grade B,21/04/2026,500.0,1000.0,750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Onion,Onion,Grade B,21/04/2026,1000.0,1750.0,1375.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,Khambhat(Grain Market) APMC,Paddy(Common),Paddy,Local,21/04/2026,2500.0,3335.0,2875.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Cauliflower,Other,Local,21/04/2026,2500.0,3500.0,3000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Chhota Udaipur,Kalediya APMC,Cotton,Shanker 6 (B) 30mm FIne,FAQ,21/04/2026,7750.0,8550.0,8250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Valsad,Chikli(Khorgam) APMC,Bottle gourd,Other,FAQ,21/04/2026,1000.0,1250.0,1125.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Mehsana(Jornang) APMC,Castor Seed,Castor seed,Local,21/04/2026,6000.0,6300.0,6225.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Thara(Shihori) APMC,Tobacco,Beedi,FAQ,21/04/2026,7000.0,11625.0,9312.5,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,Ground Nut Seed,Ground Nut Seed,FAQ,21/04/2026,9355.0,9355.0,9355.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,21/04/2026,8750.0,10500.0,9500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,Groundnut,Bold,FAQ,21/04/2026,6400.0,7600.0,7050.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot APMC,Corriander seed,"A-1, Green",FAQ,21/04/2026,11550.0,13625.0,12650.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,21/04/2026,9000.0,10100.0,9550.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Castor Seed,Castor seed,FAQ,21/04/2026,5250.0,6190.0,5720.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Tomato,Tomato,FAQ,21/04/2026,800.0,2200.0,1500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Lemon,Lemon,FAQ,21/04/2026,7400.0,15300.0,11350.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Morbi APMC,Onion,Onion,FAQ,21/04/2026,500.0,1350.0,925.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Rajula APMC,Arhar(Tur/Red Gram)(Whole),Other,Local,21/04/2026,5755.0,7130.0,6443.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Bhavnagar APMC,Cotton,Other,FAQ,21/04/2026,7323.0,7323.0,7323.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Bhavnagar APMC,Onion,Red,FAQ,21/04/2026,570.0,570.0,570.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Junagadh APMC,Soyabean,Soyabeen,FAQ,21/04/2026,4500.0,5520.0,5250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Junagadh APMC,Black Gram(Urd Beans)(Whole),Black Gram (Whole),FAQ,21/04/2026,7400.0,8155.0,7500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Junagadh APMC,Wheat,Sharbati,FAQ,21/04/2026,2025.0,2500.0,2200.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Ridgeguard(Tori),Ridgeguard(Tori),Medium,21/04/2026,1500.0,2000.0,1750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Beetroot,Beetroot,Medium,21/04/2026,1000.0,1500.0,1250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Cabbage,Cabbage,Medium,21/04/2026,1000.0,1500.0,1250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Coriander(Leaves),Coriander,Medium,21/04/2026,2500.0,3000.0,2750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Bitter gourd,Bitter Gourd,Medium,21/04/2026,2500.0,3000.0,2750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Green Chilli,Green Chilly,Local,21/04/2026,2500.0,3500.0,3000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Carrot,Carrot,Medium,21/04/2026,2000.0,2500.0,2250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Vadhvan APMC,Banana,Medium,Medium,21/04/2026,2000.0,2500.0,2250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jasdan APMC,Groundnut,G20,FAQ,21/04/2026,4555.0,7675.0,6355.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jasdan APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),FAQ,21/04/2026,5250.0,6955.0,6250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jasdan APMC,Beans,Local,FAQ,21/04/2026,2000.0,6000.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jasdan APMC,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,21/04/2026,15000.0,20750.0,19500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Upleta APMC,Groundnut,Other,Local,21/04/2026,5200.0,6775.0,6200.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Botad,Botad APMC,Soanf,Other,FAQ,21/04/2026,6500.0,10250.0,8500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Jamnagar,Kalawad APMC,Green Peas,Other,Local,21/04/2026,2600.0,4575.0,4225.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kachchh,Rapar APMC,Cummin Seed(Jeera),Cummin Seed(Jeera),Local,21/04/2026,15500.0,19865.0,17680.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kachchh,Rapar APMC,Castor Seed,Castor seed,Local,21/04/2026,6000.0,6130.0,6065.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kachchh,Rapar APMC,Soanf,Soanf,Local,21/04/2026,7000.0,7435.0,7215.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,Kulthi(Horse Gram),Other,FAQ,21/04/2026,4975.0,5305.0,5140.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,Corriander seed,Coriander Seed,FAQ,21/04/2026,9775.0,12105.0,10940.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,Castor Seed,Castor seed,FAQ,21/04/2026,5275.0,6105.0,5915.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Visavadar APMC,Arhar(Tur/Red Gram)(Whole),Other,FAQ,21/04/2026,6575.0,7255.0,6915.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Lemon,Lemon,FAQ,21/04/2026,15000.0,16000.0,15500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Corriander seed,Coriander Seed,FAQ,21/04/2026,8750.0,12550.0,10650.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Methi Seeds,Best,Local,21/04/2026,6000.0,6000.0,6000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Ground Nut Seed,Ground Nut Seed,FAQ,21/04/2026,7500.0,7950.0,7725.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Mango,Keshar,Grade A,21/04/2026,10000.0,15000.0,12500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Banana,Amruthapani,Grade A,21/04/2026,2000.0,3000.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Papaya,Other,Grade A,21/04/2026,2000.0,2500.0,2250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Porbandar,Porbandar APMC,Water Melon,Water Melon,Local,21/04/2026,500.0,1000.0,750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Babra APMC,Wheat,Medium,FAQ,21/04/2026,2375.0,2500.0,2475.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Babra APMC,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,21/04/2026,13050.0,15500.0,14275.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Damnagar APMC,Green Chilli,Green Chilly,Local,21/04/2026,3500.0,3500.0,3500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Damnagar APMC,Tomato,Local,Local,21/04/2026,4000.0,4000.0,4000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Damnagar APMC,Bottle gourd,Bottle Gourd,Local,21/04/2026,2000.0,2000.0,2000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Damnagar APMC,Cabbage,Cabbage,Local,21/04/2026,2500.0,2500.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Damnagar APMC,Coriander(Leaves),Coriander,Local,21/04/2026,3000.0,3000.0,3000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bhavnagar,Taleja APMC,Castor Seed,Other,FAQ,21/04/2026,5005.0,6070.0,5540.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Jamnagar,Dhrol APMC,Arhar Dal(Tur Dal),Other,Local,21/04/2026,5600.0,6760.0,6180.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Jamnagar,Dhrol APMC,Raya,Other,Local,21/04/2026,4500.0,5640.0,5070.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Bhindi(Ladies Finger),Bhindi,Local,21/04/2026,500.0,2000.0,1250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Green Chilli,Green Chilly,Local,21/04/2026,1000.0,5000.0,3000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Carrot,Carrot,Local,21/04/2026,500.0,1500.0,1000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Sweet Potato,Sweet Potato,Local,21/04/2026,1000.0,1500.0,1250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Chikoos(Sapota),Sapota,Local,21/04/2026,500.0,2000.0,1250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Apple,Apple,Local,21/04/2026,10000.0,20000.0,15000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,APMC HALVAD,Wheat,Other,Local,21/04/2026,2100.0,2555.0,2250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,French Beans(Frasbean),Other,FAQ,21/04/2026,2000.0,5000.0,3500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Bitter gourd,Bitter Gourd,FAQ,21/04/2026,2000.0,4500.0,3250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Papaya(Raw),Other,FAQ,21/04/2026,500.0,1000.0,750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Tomato,Other,FAQ,21/04/2026,600.0,2500.0,1900.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Ridgeguard(Tori),Other,FAQ,21/04/2026,1500.0,4500.0,3000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Pointed gourd(Parval),Other,FAQ,21/04/2026,3000.0,4500.0,3750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Surat Beans(Papadi),Other,FAQ,21/04/2026,4000.0,8000.0,6000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Banana - Green,Other,FAQ,21/04/2026,600.0,1250.0,925.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Cabbage,Cabbage,FAQ,21/04/2026,500.0,1800.0,1150.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Elephant Yam(Suran)/Amorphophallus,Other,FAQ,21/04/2026,2500.0,3000.0,2750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surat,Surat APMC,Indian Beans(Seam),Other,FAQ,21/04/2026,1500.0,3800.0,2650.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Patan,Sami APMC,Cummin Seed(Jeera),Cummin Seed(Jeera),Local,21/04/2026,18500.0,20750.0,19875.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Chhota Udaipur,Bodeliu APMC,Cotton,Other,FAQ,21/04/2026,7600.0,8791.0,8422.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bharuch,Ankleshwar APMC,Bhindi(Ladies Finger),Bhindi,Grade A,21/04/2026,1000.0,1500.0,1200.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bharuch,Ankleshwar APMC,Onion,Onion,Grade A,21/04/2026,800.0,1300.0,1000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Bharuch,Ankleshwar APMC,Surat Beans(Papadi),Surat Beans (Papadi),Grade A,21/04/2026,4500.0,5500.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,21/04/2026,5000.0,5380.0,5225.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Wheat,Other,FAQ,21/04/2026,2250.0,2650.0,2450.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Groundnut,Other,FAQ,21/04/2026,4255.0,7455.0,6955.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Onion,Onion,FAQ,21/04/2026,105.0,1180.0,705.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Morbi,Vankaner APMC,Wheat,Lokwan,FAQ,21/04/2026,1700.0,2350.0,2175.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Junagarh,Manavdar APMC,Cotton,Cotton (Unginned),Local,21/04/2026,7925.0,9150.0,8850.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Dhari APMC,Wheat,Lokwan,Non-FAQ,21/04/2026,2150.0,2225.0,2195.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Dhari APMC,Bengal Gram(Gram)(Whole),Other,Non-FAQ,21/04/2026,4950.0,4975.0,4975.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Navsari,Chikhali APMC,Mango,Keshar,Grade A,21/04/2026,6005.0,19375.0,12690.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Vadodara(Baroda),Padra APMC,Bottle gourd,Other,FAQ,21/04/2026,1250.0,1750.0,1500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Vadodara(Baroda),Padra APMC,Coriander(Leaves),Other,FAQ,21/04/2026,2000.0,2250.0,2125.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Vadodara(Baroda),Padra APMC,Ginger(Green),Other,FAQ,21/04/2026,4000.0,4500.0,4250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Vadodara(Baroda),Padra APMC,Leafy Vegetable,Leafy Vegetables,FAQ,21/04/2026,1500.0,1750.0,1625.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Nadiyad(Piplag) APMC,Cauliflower,Cauliflower,FAQ,21/04/2026,2100.0,2400.0,2250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Nadiyad(Piplag) APMC,Brinjal,Brinjal,FAQ,21/04/2026,1100.0,1500.0,1300.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Nadiyad(Piplag) APMC,Ginger(Green),Green Ginger,FAQ,21/04/2026,5400.0,6000.0,5800.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Nadiyad(Piplag) APMC,Cabbage,Cabbage,FAQ,21/04/2026,1500.0,2000.0,1800.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Kheda,Nadiyad(Piplag) APMC,Lemon,Lemon,FAQ,21/04/2026,6800.0,7300.0,7000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Paddy(Common),Other,FAQ,21/04/2026,1625.0,2300.0,1962.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Dhanera APMC,Bajra(Pearl Millet/Cumbu),Hybrid,Local,21/04/2026,2000.0,2630.0,2365.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Dhanera APMC,Cummin Seed(Jeera),Cummin Seed(Jeera),Local,21/04/2026,13625.0,20275.0,17450.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Banaskanth,Dhanera APMC,Rajgir,Rajgir,Local,21/04/2026,8400.0,9055.0,8760.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Visnagar APMC,Castor Seed,Other,Local,21/04/2026,6000.0,6400.0,6200.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Visnagar APMC,Wheat,Other,Local,21/04/2026,2000.0,2550.0,2275.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Sabarkantha,Talod APMC,Guar Seed(Cluster Beans Seed),Other,FAQ,21/04/2026,4250.0,5260.0,4755.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Sabarkantha,Talod APMC,Bengal Gram(Gram)(Whole),999,FAQ,21/04/2026,5000.0,5200.0,5100.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Sabarkantha,Talod APMC,Castor Seed,Other,FAQ,21/04/2026,6225.0,6425.0,6325.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Cluster beans,Cluster Beans,FAQ,21/04/2026,2405.0,3465.0,2935.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Coriander(Leaves),Coriander,FAQ,21/04/2026,1325.0,2260.0,1790.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Chotila APMC,Bengal Gram(Gram)(Whole),Other,FAQ,21/04/2026,4750.0,5150.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Surendranagar,Chotila APMC,Wheat,Local,FAQ,21/04/2026,2250.0,2750.0,2500.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Narmada,Garudeshwal APMC,Bajra(Pearl Millet/Cumbu),Deshi,Local,21/04/2026,2550.0,2550.0,2550.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Ahmedabad,Sanad APMC,Paddy(Common),Paddy,FAQ,21/04/2026,2370.0,2370.0,2370.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Ahmedabad,Dhandhuka APMC,Kabuli Chana(Chickpeas-White),Other,FAQ,21/04/2026,4800.0,5200.0,5000.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Amreli APMC,Mustard,Rai UP,FAQ,21/04/2026,6375.0,6625.0,6550.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Amreli APMC,Bajra(Pearl Millet/Cumbu),Other,FAQ,21/04/2026,1100.0,2375.0,2375.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Amreli APMC,Cotton,Other,FAQ,21/04/2026,4775.0,9250.0,8750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Amreli APMC,Groundnut,Other,FAQ,21/04/2026,5575.0,7900.0,7375.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Sabarkantha,Modasa APMC,Kabuli Chana(Chickpeas-White),Kabul Small,Local,21/04/2026,4350.0,5750.0,5750.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Mehsana,Unava APMC,Cotton,Other,FAQ,21/04/2026,6755.0,8000.0,7455.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Bagasara APMC,Cotton,Other,Local,21/04/2026,6000.0,7890.0,6945.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Bagasara APMC,Bengal Gram(Gram)(Whole),Desi (Whole),Local,21/04/2026,4000.0,5160.0,4580.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Bagasara APMC,"Sesamum(Sesame,Gingelly,Til)",White,Local,21/04/2026,8550.0,9950.0,9250.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Amreli,Bagasara APMC,Wheat,Lokwan Gujrat,Local,21/04/2026,2075.0,2180.0,2125.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Gir Somnath,Veraval APMC,Groundnut,G20,FAQ,21/04/2026,5750.0,7005.0,6505.0,2026-04-28T19:31:14.006465+00:00
Gujarat,Gir Somnath,Veraval APMC,Methi Seeds,Other,FAQ,21/04/2026,5000.0,6255.0,6000.0,2026-04-28T19:31:14.006465+00:00
